uid,等级,渠道,ip地址
2003727,1,mnwwest,"2.222.208.218, 64.252.166.67"
2005127,1,mnwwest,"85.241.160.113, 64.252.170.158"
2008627,1,mnwwest,"45.167.55.4, 15.158.8.144"
2009227,1,mnwwest,"45.46.11.41, 15.158.35.150"
2010727,1,mnwwest,"86.144.221.96, 130.176.222.70"
2011027,1,mnwwest,"71.92.236.115, 15.158.5.17"
2011527,1,mnwwest,"66.191.229.166, 130.176.210.82"
2000728,1,mnwwest,"142.183.29.193, 15.158.17.112"
2001328,1,mnwwest,"73.14.186.61, 15.158.7.150"
2002028,1,mnwwest,"136.158.122.22, 130.176.25.141"
2002828,1,mnwwest,"81.133.79.86, 130.176.222.126"
2005228,1,mnwwest,"71.13.140.67, 64.252.168.86"
2005628,1,mnwwest,"50.80.134.183, 15.158.2.9"
2006928,1,mnwwest,"172.56.4.247, 130.176.210.116"
2011628,1,mnwwest,"179.125.35.63, 52.46.43.75"
2011828,1,mnwwest,"73.253.220.71, 15.158.35.145"
2013028,1,mnwwest,"187.190.133.145, 70.132.6.160"
2013728,1,mnwwest,"73.157.120.185, 15.158.4.42"
2000229,1,mnwwest,"87.74.211.41, 64.252.166.92"
2000329,1,mnwwest,"200.41.238.230, 130.176.220.15"
2002329,1,mnwwest,"132.255.109.19, 130.176.40.157"
2003929,1,mnwwest,"143.255.244.119, 130.176.40.15"
2004129,1,mnwwest,"187.199.207.8, 15.158.15.37"
2007829,1,mnwwest,"213.22.223.21, 64.252.170.158"
2008129,1,mnwwest,"84.125.103.61, 15.158.55.118"
2008629,1,mnwwest,"37.133.243.11, 15.158.55.104"
2008829,1,mnwwest,"191.245.87.171, 15.158.19.146"
2009029,1,mnwwest,"166.196.89.71, 130.176.210.82"
2010229,1,mnwwest,"86.190.181.164, 130.176.222.73"
2010529,1,mnwwest,"45.226.62.52, 15.158.8.136"
2011329,1,mnwwest,"98.195.195.251, 70.132.6.138"
2011429,1,mnwwest,"189.201.250.28, 15.158.19.171"
2012329,1,mnwwest,"177.13.178.220, 130.176.40.157"
2001130,1,mnwwest,"120.29.76.99, 130.176.93.139"
2004330,1,mnwwest,"90.174.183.125, 15.158.55.118"
2004530,1,mnwwest,"201.172.137.93, 15.158.29.119"
2005530,1,mnwwest,"187.235.30.8, 130.176.56.138"
2005630,1,mnwwest,"201.175.235.125, 130.176.67.14"
2006430,1,mnwwest,"47.55.90.130, 15.158.35.168"
2006830,1,mnwwest,"76.106.213.50, 130.176.66.156"
2008630,1,mnwwest,"49.179.35.97, 70.132.29.100"
2008830,1,mnwwest,"187.254.99.106, 15.158.29.79"
2010330,1,mnwwest,"73.9.8.246, 15.158.2.7"
2012130,1,mnwwest,"192.141.35.66, 130.176.40.100"
2013230,1,mnwwest,"142.197.135.37, 70.132.58.83"
2000131,1,mnwwest,"187.189.240.223, 70.132.9.99"
2000731,1,mnwwest,"189.193.206.38, 15.158.29.79"
2002731,1,mnwwest,"42.188.113.46, 130.176.7.158"
2003131,1,mnwwest,"49.144.31.6, 130.176.93.161"
2006331,1,mnwwest,"71.238.4.251, 70.132.31.70"
2010431,1,mnwwest,"189.193.68.173, 15.158.29.74"
2011331,1,mnwwest,"209.237.126.156, 130.176.50.93"
2012231,1,mnwwest,"45.169.130.97, 15.158.37.16"
2013831,1,mnwwest,"85.242.239.49, 64.252.170.158"
2000332,1,mnwwest,"216.106.213.47, 130.176.50.80"
2002632,1,mnwwest,"45.175.142.151, 130.176.220.47"
2004132,1,mnwwest,"177.227.61.0, 130.176.174.71"
2004232,1,mnwwest,"180.74.70.17, 130.176.7.159"
2004632,1,mnwwest,"98.10.132.235, 15.158.35.149"
2005032,1,mnwwest,"206.255.73.63, 15.158.29.116"
2006432,1,mnwwest,"201.175.205.218, 15.158.29.119"
2007532,1,mnwwest,"187.189.212.91, 70.132.9.106"
2007632,1,mnwwest,"201.142.217.249, 15.158.15.16"
2008632,1,mnwwest,"83.54.86.3, 15.158.55.71"
2010132,1,mnwwest,"199.15.248.21, 70.132.59.71"
2011232,1,mnwwest,"189.191.208.46, 130.176.56.141"
2012732,1,mnwwest,"189.146.69.86, 15.158.29.74"
2012932,1,mnwwest,"65.129.103.209, 15.158.4.50"
2013332,1,mnwwest,"187.212.94.8, 130.176.56.141"
2000333,1,mnwwest,"186.108.79.180, 130.176.220.53"
2000833,1,mnwwest,"190.19.196.164, 130.176.220.52"
2001033,1,mnwwest,"186.158.228.54, 15.158.19.146"
2001333,1,mnwwest,"187.189.188.89, 70.132.6.160"
2002233,1,mnwwest,"5.64.74.27, 64.252.166.86"
2003133,1,mnwwest,"2.29.33.20, 130.176.222.70"
2003533,1,mnwwest,"201.34.106.154, 130.176.164.13"
2004733,1,mnwwest,"50.231.129.158, 70.132.0.154"
2007533,1,mnwwest,"76.107.231.219, 130.176.66.94"
2008033,1,mnwwest,"46.12.168.136, 130.176.39.85"
2009533,1,mnwwest,"89.180.50.114, 64.252.170.75"
2010633,1,mnwwest,"172.56.11.143, 15.158.2.21"
2000534,1,mnwwest,"181.168.92.94, 130.176.220.15"
2001134,1,mnwwest,"45.163.112.30, 130.176.40.157"
2004434,1,mnwwest,"201.127.225.247, 70.132.9.99"
2006634,1,mnwwest,"99.190.221.156, 15.158.15.40"
2008334,1,mnwwest,"45.161.5.148, 130.176.164.175"
2009134,1,mnwwest,"187.10.110.38, 130.176.40.132"
2010634,1,mnwwest,"187.245.129.7, 15.158.29.74"
2011834,1,mnwwest,"177.4.224.137, 15.158.19.171"
2012134,1,mnwwest,"206.255.74.3, 15.158.29.79"
2013234,1,mnwwest,"189.153.99.22, 130.176.56.141"
2001335,1,mnwwest,"183.171.118.150, 130.176.7.94"
2004235,1,mnwwest,"186.193.242.82, 15.158.19.133"
2004635,1,mnwwest,"82.132.187.62, 130.176.222.73"
2004835,1,mnwwest,"98.15.128.185, 15.158.35.150"
2005535,1,mnwwest,"204.111.141.20, 130.176.179.48"
2008635,1,mnwwest,"64.72.36.212, 15.158.2.13"
2010635,1,mnwwest,"187.190.242.114, 130.176.4.79"
2011435,1,mnwwest,"207.255.36.233, 130.176.179.8"
2011935,1,mnwwest,"97.87.224.45, 15.158.2.9"
2000336,1,mnwwest,"168.197.200.9, 130.176.220.53"
2000636,1,mnwwest,"187.198.223.182, 130.176.56.14"
2002836,1,mnwwest,"181.44.8.88, 130.176.220.37"
2003236,1,mnwwest,"136.158.26.46, 130.176.93.139"
2004336,1,mnwwest,"174.0.153.250, 15.158.4.13"
2008536,1,mnwwest,"115.164.80.29, 130.176.7.158"
2009736,1,mnwwest,"46.37.80.86, 64.252.132.79"
2011236,1,mnwwest,"45.47.226.219, 15.158.35.145"
2012136,1,mnwwest,"173.17.185.61, 15.158.2.4"
2012336,1,mnwwest,"119.93.129.49, 130.176.93.86"
2013636,1,mnwwest,"49.148.210.217, 130.176.187.10"
2013736,1,mnwwest,"175.176.69.229, 130.176.93.161"
2000537,1,mnwwest,"190.183.18.191, 130.176.164.15"
2000837,1,mnwwest,"164.163.189.50, 70.132.6.138"
2001237,1,mnwwest,"172.58.104.130, 70.132.9.150"
2003237,1,mnwwest,"201.87.8.15, 64.252.175.77"
2004337,1,mnwwest,"185.193.201.107, 15.158.55.79"
2005637,1,mnwwest,"24.152.121.141, 15.158.19.146"
2010037,1,mnwwest,"170.83.122.79, 15.158.19.171"
2011737,1,mnwwest,"37.134.134.114, 130.176.170.18"
2011937,1,mnwwest,"174.205.231.212, 130.176.174.1"
2012537,1,mnwwest,"187.254.22.124, 70.132.6.96"
2013037,1,mnwwest,"187.112.214.95, 15.158.19.171"
2000338,1,mnwwest,"186.250.209.128, 15.158.19.146"
2005938,1,mnwwest,"49.145.115.172, 130.176.93.86"
2006238,1,mnwwest,"24.228.124.146, 15.158.35.150"
2007838,1,mnwwest,"166.196.58.60, 130.176.66.160"
2008938,1,mnwwest,"187.49.157.76, 15.158.19.167"
2010238,1,mnwwest,"152.169.107.194, 130.176.220.1"
2012338,1,mnwwest,"190.31.156.53, 130.176.220.53"
2013638,1,mnwwest,"71.139.51.32, 15.158.2.4"
2002139,1,mnwwest,"88.106.240.155, 130.176.222.12"
2002239,1,mnwwest,"24.127.161.149, 15.158.2.4"
2002539,1,mnwwest,"180.75.243.218, 130.176.7.144"
2004339,1,mnwwest,"51.146.86.192, 64.252.166.92"
2005239,1,mnwwest,"82.24.73.249, 130.176.97.77"
2005439,1,mnwwest,"191.189.11.66, 15.158.8.146"
2005639,1,mnwwest,"130.51.130.11, 15.158.7.141"
2007139,1,mnwwest,"172.56.72.58, 70.132.58.77"
2009739,1,mnwwest,"188.223.227.35, 64.252.166.91"
2011739,1,mnwwest,"86.30.64.39, 64.252.166.67"
2012439,1,mnwwest,"66.191.189.237, 130.176.210.85"
2012739,1,mnwwest,"186.211.101.170, 15.158.19.146"
2013339,1,mnwwest,"174.31.72.111, 15.158.4.39"
2000940,1,mnwwest,"201.127.8.97, 70.132.9.99"
2001140,1,mnwwest,"120.28.245.160, 130.176.93.134"
2001840,1,mnwwest,"187.190.203.242, 130.176.55.76"
2002240,1,mnwwest,"177.55.50.209, 130.176.164.137"
2002440,1,mnwwest,"213.194.156.188, 15.158.55.73"
2002740,1,mnwwest,"186.250.111.152, 130.176.164.7"
2002840,1,mnwwest,"191.245.86.124, 130.176.164.71"
2003840,1,mnwwest,"71.72.131.17, 15.158.2.11"
2004340,1,mnwwest,"149.241.232.226, 64.252.166.15"
2004640,1,mnwwest,"177.51.68.31, 130.176.40.132"
2004940,1,mnwwest,"71.45.11.149, 130.176.210.118"
2005640,1,mnwwest,"144.64.109.201, 64.252.170.151"
2006740,1,mnwwest,"85.245.127.160, 64.252.170.75"
2007540,1,mnwwest,"187.189.34.77, 15.158.5.17"
2008740,1,mnwwest,"116.240.83.247, 130.176.212.79"
2009440,1,mnwwest,"158.222.32.82, 15.158.2.21"
2009840,1,mnwwest,"45.189.15.174, 15.158.19.171"
2011040,1,mnwwest,"201.108.141.185, 130.176.56.14"
2012140,1,mnwwest,"201.17.93.214, 15.158.19.167"
2001041,1,mnwwest,"168.194.189.169, 130.176.164.1"
2002241,1,mnwwest,"76.174.236.70, 15.158.15.12"
2004241,1,mnwwest,"189.195.200.239, 15.158.29.119"
2006141,1,mnwwest,"187.114.213.205, 15.158.8.136"
2006541,1,mnwwest,"175.141.37.87, 130.176.7.144"
2006841,1,mnwwest,"173.81.26.169, 15.158.2.7"
2007041,1,mnwwest,"124.106.150.138, 130.176.187.6"
2007941,1,mnwwest,"187.189.172.228, 130.176.55.77"
2009441,1,mnwwest,"81.156.24.125, 130.176.97.138"
2010141,1,mnwwest,"138.186.29.67, 130.176.55.83"
2011241,1,mnwwest,"187.111.164.92, 15.158.19.178"
2012541,1,mnwwest,"119.93.43.213, 130.176.25.132"
2013041,1,mnwwest,"187.184.166.141, 70.132.6.137"
2013741,1,mnwwest,"69.136.125.205, 15.158.7.172"
2002342,1,mnwwest,"112.200.224.57, 130.176.187.74"
2002942,1,mnwwest,"118.211.127.238, 70.132.29.116"
2003542,1,mnwwest,"192.140.119.252, 15.158.8.136"
2004542,1,mnwwest,"45.187.18.34, 15.158.8.144"
2007342,1,mnwwest,"172.58.28.214, 15.158.15.45"
2009242,1,mnwwest,"73.222.68.147, 15.158.5.45"
2010942,1,mnwwest,"45.175.18.37, 15.158.8.168"
2012342,1,mnwwest,"70.161.216.104, 130.176.179.51"
2013042,1,mnwwest,"73.4.117.81, 15.158.52.47"
2013442,1,mnwwest,"187.190.160.105, 130.176.56.13"
2013842,1,mnwwest,"63.153.174.240, 130.176.50.85"
2002943,1,mnwwestios,"187.19.194.246, 15.158.8.168"
2003743,1,mnwwest,"177.221.4.205, 130.176.40.132"
2004043,1,mnwwest,"86.154.127.245, 70.132.49.95"
2005643,1,mnwwest,"180.190.21.139, 130.176.93.82"
2007943,1,mnwwest,"124.169.205.251, 130.176.108.1"
2009043,1,mnwwest,"84.122.10.13, 15.158.55.117"
2009343,1,mnwwest,"209.202.196.39, 64.252.147.152"
2009543,1,mnwwest,"186.55.121.178, 130.176.220.52"
2010043,1,mnwwest,"80.174.193.48, 15.158.55.73"
2011843,1,mnwwest,"122.54.145.254, 64.252.188.124"
2012343,1,mnwwest,"45.190.44.176, 52.46.43.172"
2013343,1,mnwwest,"38.65.169.170, 15.158.29.119"
2000244,1,mnwwest,"187.36.172.239, 15.158.37.19"
2001144,1,mnwwest,"27.125.249.214, 130.176.7.158"
2001944,1,mnwwest,"187.147.162.7, 130.176.56.85"
2004044,1,mnwwest,"86.23.98.242, 64.252.166.67"
2006144,1,mnwwest,"8.9.84.21, 130.176.179.8"
2010644,1,mnwwest,"177.24.148.124, 15.158.19.178"
2010844,1,mnwwest,"24.217.227.165, 15.158.2.4"
2011044,1,mnwwest,"64.250.59.79, 70.132.6.160"
2011444,1,mnwwest,"162.156.238.221, 130.176.130.1"
2011644,1,mnwwest,"138.122.82.62, 15.158.8.175"
2012444,1,mnwwest,"189.219.220.108, 15.158.29.116"
2012944,1,mnwwestios,"107.77.213.200, 15.158.5.46"
2013644,1,mnwwest,"189.215.211.18, 15.158.29.116"
2000345,1,mnwwest,"191.35.127.222, 15.158.8.168"
2000545,1,mnwwest,"85.240.139.118, 64.252.170.161"
2001245,1,mnwwest,"187.189.240.176, 15.158.29.84"
2004645,1,mnwwest,"149.241.162.88, 64.252.166.161"
2005645,1,mnwwest,"99.194.116.221, 130.176.210.82"
2005845,1,mnwwest,"107.120.35.23, 70.132.9.150"
2006945,1,mnwwest,"201.46.19.136, 130.176.40.100"
2009345,1,mnwwest,"71.51.101.136, 70.132.6.146"
2010645,1,mnwwest,"82.42.178.64, 70.132.46.85"
2011745,1,mnwwest,"194.66.246.2, 64.252.166.67"
2013145,1,mnwwest,"181.46.185.47, 130.176.220.37"
2000446,1,mnwwest,"191.97.241.234, 130.176.220.15"
2002346,1,mnwwest,"85.244.120.90, 64.252.170.151"
2006246,1,mnwwest,"45.171.141.78, 52.46.43.75"
2007046,1,mnwwest,"68.187.96.156, 15.158.2.4"
2007746,1,mnwwest,"184.56.154.29, 15.158.2.21"
2007946,1,mnwwest,"213.205.240.73, 130.176.222.12"
2008146,1,mnwwest,"119.93.52.6, 130.176.93.150"
2008546,1,mnwwest,"119.94.65.153, 70.132.50.165"
2008646,1,mnwwest,"45.233.252.247, 52.46.43.68"
2008946,1,mnwwest,"112.202.240.171, 130.176.93.16"
2011546,1,mnwwest,"179.97.57.121, 130.176.40.165"
2012146,1,mnwwest,"187.190.140.207, 130.176.4.94"
2012646,1,mnwwest,"110.54.154.91, 64.252.188.124"
2013046,1,mnwwest,"189.216.169.169, 70.132.6.146"
2000847,1,mnwwest,"168.228.168.80, 15.158.19.167"
2003447,1,mnwwest,"187.246.202.187, 130.176.174.7"
2003547,1,mnwwest,"208.180.224.108, 70.132.6.160"
2004547,1,mnwwest,"189.213.147.51, 15.158.29.87"
2005447,1,mnwwest,"85.137.48.98, 15.158.55.71"
2007447,1,mnwwest,"175.176.0.205, 130.176.93.161"
2007847,1,mnwwest,"203.109.144.210, 130.176.150.1"
2008647,1,mnwwest,"91.125.85.220, 130.176.222.70"
2009147,1,mnwwest,"45.232.42.116, 15.158.8.175"
2009747,1,mnwwest,"94.3.236.95, 130.176.222.126"
2010847,1,mnwwest,"5.80.174.116, 70.132.38.118"
2000748,1,mnwwest,"189.204.221.73, 130.176.55.92"
2001348,1,mnwwest,"203.177.48.230, 130.176.25.132"
2001448,1,mnwwest,"71.209.191.186, 15.158.5.51"
2002548,1,mnwwest,"86.164.246.35, 130.176.222.70"
2004448,1,mnwwest,"170.247.230.66, 15.158.29.74"
2005148,1,mnwwest,"189.203.156.189, 15.158.29.84"
2005948,1,mnwwest,"83.223.240.43, 64.252.170.75"
2006848,1,mnwwest,"181.95.44.101, 15.158.19.178"
2007948,1,mnwwest,"75.64.209.173, 130.176.210.116"
2009848,1,mnwwest,"189.219.65.32, 15.158.29.87"
2011748,1,mnwwest,"203.40.141.84, 130.176.212.73"
2012248,1,mnwwest,"80.103.93.138, 15.158.55.104"
2012448,1,mnwwest,"68.197.21.185, 15.158.35.149"
2012648,1,mnwwest,"172.89.115.50, 15.158.15.12"
2012848,1,mnwwest,"177.242.221.61, 15.158.29.84"
2013648,1,mnwwest,"99.162.77.6, 15.158.5.46"
2000249,1,mnwwest,"45.178.3.17, 130.176.220.52"
2003449,1,mnwwest,"138.118.76.105, 15.158.19.167"
2006449,1,mnwwest,"45.190.251.68, 130.176.40.157"
2007349,1,mnwwest,"187.146.186.240, 130.176.56.76"
2007949,1,mnwwest,"143.44.156.115, 130.176.93.134"
2010849,1,mnwwest,"92.176.229.61, 130.176.186.48"
2011649,1,mnwwest,"179.108.232.82, 130.176.164.14"
2012149,1,mnwwest,"68.119.222.47, 130.176.210.82"
2003650,1,mnwwest,"177.200.76.6, 130.176.164.71"
2004450,1,mnwwest,"187.25.60.23, 15.158.37.12"
2005350,1,mnwwest,"80.189.55.141, 130.176.222.70"
2005750,1,mnwwest,"101.53.216.188, 130.176.150.16"
2006650,1,mnwwest,"172.90.134.254, 15.158.15.45"
2008350,1,mnwwest,"143.44.184.152, 130.176.93.82"
2001551,1,mnwwest,"201.177.123.39, 130.176.220.53"
2002051,1,mnwwest,"175.176.68.24, 130.176.93.76"
2002351,1,mnwwest,"2.136.11.122, 64.252.132.87"
2002951,1,mnwwest,"31.53.97.175, 130.176.222.126"
2004151,1,mnwwest,"64.209.154.194, 70.132.9.106"
2004551,1,mnwwest,"45.157.58.85, 64.252.132.79"
2007751,1,mnwwest,"112.199.129.52, 130.176.187.74"
2008351,1,mnwwest,"112.202.189.82, 130.176.93.139"
2009351,1,mnwwest,"189.63.122.156, 15.158.37.5"
2011851,1,mnwwest,"73.200.179.45, 130.176.210.82"
2012151,1,mnwwest,"92.239.184.134, 130.176.222.69"
2012551,1,mnwwest,"198.255.176.197, 15.158.35.165"
2012851,1,mnwwest,"172.58.44.215, 15.158.35.150"
2000152,1,mnwwest,"174.207.35.71, 52.46.35.135"
2001252,1,mnwwest,"68.45.45.212, 130.176.133.144"
2001352,1,mnwwest,"168.195.179.170, 130.176.40.15"
2004352,1,mnwwest,"187.78.150.175, 15.158.19.146"
2005452,1,mnwwest,"172.116.252.43, 15.158.15.40"
2005652,1,mnwwest,"187.121.60.7, 15.158.19.171"
2005752,1,mnwwest,"76.181.18.15, 15.158.61.8"
2007352,1,mnwwest,"174.205.36.126, 15.158.15.37"
2010652,1,mnwwest,"131.0.85.119, 130.176.164.137"
2011652,1,mnwwest,"174.192.78.248, 70.132.36.90"
2011852,1,mnwwest,"47.12.252.237, 130.176.50.93"
2012152,1,mnwwest,"45.6.211.238, 15.158.19.146"
2013352,1,mnwwest,"187.191.11.193, 130.176.55.152"
2002553,1,mnwwest,"93.73.119.96, 64.252.134.165"
2003353,1,mnwwest,"88.98.216.3, 130.176.222.70"
2003653,1,mnwwest,"174.206.165.236, 15.158.35.168"
2003753,1,mnwwest,"107.127.32.51, 130.176.210.118"
2004053,1,mnwwest,"187.244.56.24, 130.176.174.158"
2004653,1,mnwwest,"92.28.101.244, 130.176.222.126"
2005653,1,mnwwest,"216.150.113.225, 70.132.9.106"
2009353,1,mnwwest,"179.157.242.121, 130.176.164.1"
2010053,1,mnwwest,"73.217.19.148, 15.158.7.141"
2010153,1,mnwwest,"49.145.110.60, 130.176.93.86"
2010253,1,mnwwest,"189.68.59.99, 15.158.19.146"
2011653,1,mnwwest,"71.219.162.122, 15.158.35.145"
2000354,1,mnwwest,"187.143.42.5, 15.158.29.79"
2004254,1,mnwwest,"170.239.151.70, 130.176.55.155"
2004754,1,mnwwest,"189.13.111.20, 15.158.19.171"
2006854,1,mnwwest,"64.229.68.22, 15.158.17.107"
2007154,1,mnwwest,"201.141.123.25, 70.132.6.138"
2007254,1,mnwwest,"187.68.167.76, 15.158.37.16"
2007754,1,mnwwest,"45.163.120.138, 130.176.55.152"
2008354,1,mnwwest,"161.184.237.225, 130.176.132.1"
2011654,1,mnwwest,"187.135.115.20, 130.176.56.85"
2002355,1,mnwwest,"81.108.242.71, 64.252.166.91"
2002455,1,mnwwest,"45.181.228.5, 15.158.8.136"
2003255,1,mnwwest,"201.97.18.102, 15.158.52.17"
2003355,1,mnwwest,"97.101.102.103, 70.132.58.134"
2007355,1,mnwwest,"108.212.174.33, 15.158.29.113"
2007755,1,mnwwest,"24.54.81.209, 64.252.147.145"
2008055,1,mnwwest,"187.200.45.99, 130.176.56.76"
2009755,1,mnwwest,"177.247.71.47, 15.158.29.84"
2012655,1,mnwwest,"86.178.125.27, 130.176.222.70"
2000156,1,mnwwest,"45.172.108.162, 130.176.220.37"
2002756,1,mnwwest,"187.45.68.155, 15.158.19.178"
2003456,1,mnwwest,"155.137.110.181, 64.252.188.70"
2004056,1,mnwwest,"189.238.119.135, 15.158.15.37"
2006956,1,mnwwest,"189.71.196.76, 15.158.19.146"
2007556,1,mnwwest,"172.58.29.43, 15.158.15.16"
2009456,1,mnwwest,"119.74.136.211, 130.176.187.68"
2010556,1,mnwwest,"212.50.187.123, 64.252.166.91"
2012956,1,mnwwest,"67.216.120.195, 130.176.66.136"
2013756,1,mnwwest,"98.246.58.66, 70.132.31.131"
2000357,1,mnwwest,"131.221.67.174, 130.176.220.15"
2000757,1,mnwwest,"200.61.242.5, 15.158.19.133"
2001257,1,mnwwest,"158.62.64.242, 130.176.93.134"
2004757,1,mnwwest,"45.191.143.212, 15.158.19.178"
2006057,1,mnwwest,"64.127.133.31, 15.158.11.80"
2006957,1,mnwwest,"76.69.237.63, 130.176.130.131"
2009657,1,mnwwest,"62.232.252.89, 130.176.97.69"
2010157,1,mnwwest,"177.228.86.254, 130.176.174.11"
2010657,1,mnwwest,"144.64.108.168, 64.252.170.151"
2012357,1,mnwwest,"90.194.39.152, 130.176.222.69"
2001658,1,mnwwest,"70.114.238.130, 130.176.55.83"
2002058,1,mnwwest,"180.190.148.223, 130.176.93.15"
2002958,1,mnwwest,"81.98.226.146, 130.176.222.70"
2003158,1,mnwwest,"192.140.98.119, 15.158.19.178"
2004958,1,mnwwest,"99.235.147.159, 64.252.147.156"
2005158,1,mnwwest,"177.240.184.2, 15.158.29.79"
2005258,1,mnwwest,"149.241.183.40, 130.176.222.12"
2005458,1,mnwwest,"37.238.229.21, 70.132.2.152"
2005858,1,mnwwest,"45.181.132.46, 15.158.19.133"
2006858,1,mnwwest,"138.94.39.250, 15.158.19.146"
2008158,1,mnwwest,"85.52.216.17, 15.158.55.117"
2008258,1,mnwwest,"138.97.199.43, 15.158.8.144"
2010058,1,mnwwest,"45.226.117.235, 15.158.37.50"
2012058,1,mnwwest,"189.38.40.145, 15.158.19.171"
2012858,1,mnwwest,"206.125.156.60, 15.158.2.7"
2013158,1,mnwwest,"216.138.18.169, 15.158.2.21"
2001759,1,mnwwest,"76.217.245.239, 15.158.2.21"
2002259,1,mnwwest,"60.242.173.138, 130.176.212.79"
2006259,1,mnwwest,"189.226.3.145, 130.176.174.131"
2007159,1,mnwwest,"24.211.46.173, 130.176.66.96"
2008459,1,mnwwest,"161.142.189.137, 64.252.188.17"
2009459,1,mnwwest,"75.140.19.183, 70.132.6.146"
2009859,1,mnwwest,"107.77.223.57, 15.158.35.149"
2010059,1,mnwwest,"38.91.101.150, 130.176.130.135"
2010259,1,mnwwest,"174.202.164.26, 15.158.29.74"
2010759,1,mnwwest,"136.37.3.202, 15.158.11.68"
2011659,1,mnwwest,"81.36.193.237, 15.158.55.71"
2001160,1,mnwwest,"67.182.183.99, 15.158.5.51"
2001460,1,mnwwest,"122.52.188.161, 130.176.93.161"
2002260,1,mnwwest,"203.211.125.249, 130.176.150.8"
2003660,1,mnwwest,"121.75.225.225, 130.176.150.14"
2003960,1,mnwwest,"161.230.55.120, 64.252.170.83"
2004360,1,mnwwest,"85.247.27.52, 64.252.170.83"
2004960,1,mnwwest,"2.120.58.142, 130.176.222.70"
2006260,1,mnwwest,"177.152.182.253, 52.46.43.110"
2010060,1,mnwwest,"186.194.21.53, 15.158.8.168"
2010660,1,mnwwest,"174.203.134.148, 130.176.179.4"
2011060,1,mnwwest,"189.217.217.205, 15.158.29.87"
2011760,1,mnwwest,"66.110.157.192, 130.176.130.14"
2011960,1,mnwwest,"49.145.97.236, 130.176.93.86"
2013360,1,mnwwest,"73.202.198.4, 15.158.4.39"
2000161,1,mnwwest,"186.225.26.5, 15.158.19.146"
2000361,1,mnwwest,"187.254.97.125, 15.158.29.79"
2001461,1,mnwwest,"190.136.99.231, 130.176.220.52"
2001661,1,mnwwest,"187.189.145.230, 130.176.55.77"
2002561,1,mnwwest,"200.123.38.129, 130.176.220.47"
2003061,1,mnwwest,"90.222.83.235, 70.132.49.153"
2005361,1,mnwwest,"188.250.95.252, 64.252.170.151"
2006461,1,mnwwest,"45.188.182.100, 130.176.40.157"
2007161,1,mnwwest,"45.228.247.82, 130.176.40.157"
2008961,1,mnwwest,"132.255.146.241, 130.176.164.1"
2010561,1,mnwwest,"189.145.154.223, 15.158.15.16"
2012361,1,mnwwest,"187.190.19.176, 130.176.157.10"
2013161,1,mnwwest,"175.176.17.9, 130.176.25.132"
2003362,1,mnwwest,"113.211.97.92, 130.176.7.73"
2003962,1,mnwwestios,"72.39.224.42, 64.252.147.156"
2007262,1,mnwwest,"31.4.178.211, 15.158.55.117"
2008162,1,mnwwest,"45.231.255.82, 15.158.37.19"
2009362,1,mnwwest,"173.47.209.38, 15.158.4.42"
2000663,1,mnwwest,"152.117.107.242, 15.158.2.4"
2001463,1,mnwwest,"172.58.31.150, 15.158.15.4"
2003563,1,mnwwest,"85.240.202.232, 64.252.170.83"
2003863,1,mnwwest,"179.42.98.177, 15.158.19.146"
2004663,1,mnwwest,"179.125.189.112, 130.176.40.16"
2005163,1,mnwwest,"2.217.7.130, 130.176.222.120"
2006663,1,mnwwest,"84.64.170.208, 130.176.222.69"
2008263,1,mnwwest,"90.195.198.244, 130.176.222.12"
2009063,1,mnwwest,"177.37.148.110, 15.158.8.136"
2009863,1,mnwwest,"189.128.56.222, 130.176.56.76"
2012463,1,mnwwest,"113.211.136.57, 130.176.7.94"
2012663,1,mnwwest,"177.105.148.152, 15.158.8.144"
2013163,1,mnwwest,"73.220.118.15, 15.158.4.38"
2013263,1,mnwwest,"68.190.169.163, 130.176.50.163"
2013763,1,mnwwest,"46.6.250.44, 64.252.132.79"
2000064,1,mnwwest,"71.69.25.255, 130.176.210.82"
2000164,1,mnwwest,"24.172.235.18, 130.176.179.8"
2000464,1,mnwwest,"159.118.28.101, 15.158.4.49"
2000764,1,mnwwest,"176.248.113.7, 64.252.166.150"
2001264,1,mnwwest,"181.110.158.128, 15.158.19.146"
2004464,1,mnwwest,"189.219.39.147, 130.176.55.83"
2004564,1,mnwwest,"174.20.164.197, 130.176.50.85"
2006464,1,mnwwest,"72.39.119.35, 64.252.147.156"
2007064,1,mnwwest,"191.37.217.170, 130.176.40.157"
2007164,1,mnwwest,"174.247.253.4, 15.158.29.79"
2007264,1,mnwwest,"189.202.90.242, 130.176.174.10"
2008264,1,mnwwest,"58.169.1.158, 52.46.58.139"
2008864,1,mnwwest,"110.54.152.149, 64.252.188.73"
2010564,1,mnwwest,"45.228.166.211, 15.158.8.136"
2010864,1,mnwwest,"176.24.148.112, 130.176.222.12"
2012564,1,mnwwest,"184.155.174.243, 15.158.4.39"
2013064,1,mnwwest,"108.200.194.47, 130.176.66.75"
2000265,1,mnwwest,"179.105.19.227, 15.158.19.178"
2000465,1,mnwwest,"173.183.93.151, 130.176.132.13"
2003065,1,mnwwest,"187.190.181.134, 70.132.9.106"
2004865,1,mnwwest,"98.144.82.220, 15.158.61.49"
2005665,1,mnwwest,"93.102.237.110, 64.252.170.83"
